vgsales_ID,Game_Name,Release_Year,Genre,Publisher,Platform,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
vgsales_ID_2250,Devil May Cry 2,2003,Action,Capcom,PS2,0.71,0.58,0.51,0.17,1.97
vgsales_ID_2251,Devil May Cry 3: Dante's Awakening,2005,Action,Capcom,PS2,0.99,0.63,0.29,0.19,2.09
vgsales_ID_2252,Devil May Cry 3: Dante's Awakening Special Edition,2006,Action,Capcom,PS2,1.06,0.82,0.05,0.28,2.21
vgsales_ID_2253,Devil May Cry 4,2008,Action,Capcom,"PS3, X360, PC",1.38,0.82,0.42,0.35,2.98
vgsales_ID_2254,Devil May Cry 4,2015,Action,Capcom,PS4,0.01,0,0.08,0,0.09
vgsales_ID_2255,Devil May Cry HD Collection,2012,Action,Capcom,"PS3, X360",0.7,0.32,0.12,0.13,1.28
vgsales_ID_2256,Devil Survivor: Over Clock,2015,Strategy,Atlus,3DS,0,0,0.02,0,0.02
vgsales_ID_2257,Devil's Third,2015,Action,Nintendo,WiiU,0.04,0.02,0,0.01,0.06
vgsales_ID_2258,Dewy's Adventure,2007,Platform,Konami Digital Entertainment,Wii,0.14,0,0.01,0.01,0.16
vgsales_ID_2259,Dexter's Lab Chess Challenge,2002,Misc,BAM! Entertainment,GBA,0.14,0.05,0,0,0.2
vgsales_ID_2260,Dexter's Laboratory Deesaster Strikes,2001,Adventure,BAM! Entertainment,GBA,0.3,0.11,0,0.01,0.41
vgsales_ID_2261,Di-Gata Defenders,2008,Role-Playing,Game Factory,DS,0.06,0,0,0,0.06
vgsales_ID_2262,DiRT,2007,Racing,Codemasters,"PS3, X360, PC",0.54,1.09,0,0.32,1.95
vgsales_ID_2263,DiRT 2,2009,Racing,Codemasters,"PS3, X360, Wii, DS, PC",0.76,1.24,0,0.35,2.37
vgsales_ID_2264,DiRT 2,2009,Racing,Sony Computer Entertainment,PSP,0.09,0.16,0,0.09,0.33
vgsales_ID_2265,DiRT 3,2011,Racing,Codemasters,"PS3, X360, PC",0.5,1.13,0.02,0.32,1.97
vgsales_ID_2266,DiRT Rally,2016,Racing,Codemasters,"PS4, XOne, PC",0.06,0.35,0,0.06,0.46
vgsales_ID_2267,DiRT Showdown,2012,Racing,Codemasters,"X360, PS3",0.1,0.27,0,0.06,0.43
vgsales_ID_2268,Diablo,1996,Role-Playing,Activision,PC,0.01,1.58,0,0,1.59
vgsales_ID_2269,Diablo,1997,Role-Playing,Electronic Arts,PS,0.29,0.19,0.07,0.04,0.58
vgsales_ID_2270,Diablo II,2000,Role-Playing,Havas Interactive,PC,0.01,0.09,0,0.02,0.13
vgsales_ID_2271,Diablo II: Lord of Destruction,2001,Role-Playing,Vivendi Games,PC,1.03,0.02,0,0,1.06
vgsales_ID_2272,Diablo III,2012,Role-Playing,Activision,PC,2.43,2.15,0,0.62,5.2
vgsales_ID_2273,Diablo III,2013,Role-Playing,Activision,"PS3, X360",1.6,1.27,0.15,0.47,3.5
vgsales_ID_2274,Diablo III,2014,Role-Playing,Activision,"PS4, XOne",0.84,1.12,0.06,0.35,2.38
vgsales_ID_2275,Diabolik Lovers,2012,Adventure,Idea Factory,PSP,0,0,0.05,0,0.05
vgsales_ID_2276,Diabolik Lovers: Dark Fate,2015,Action,Idea Factory,PSV,0,0,0.03,0,0.03
vgsales_ID_2277,Diabolik Lovers: Lunatic Parade,2016,Adventure,Idea Factory,PSV,0,0,0.03,0,0.03
vgsales_ID_2278,Diabolik Lovers: More Blood,2013,Adventure,Idea Factory,PSP,0,0,0.03,0,0.03
vgsales_ID_2279,Diabolik Lovers: More Blood,2015,Adventure,Idea Factory,PSV,0,0,0.02,0,0.02
vgsales_ID_2280,Diabolik Lovers: Vandead Carnival,2014,Action,Idea Factory,PSV,0,0,0.02,0,0.02
vgsales_ID_2281,Diary Girl,2008,Misc,Konami Digital Entertainment,DS,0.01,0,0,0,0.01
vgsales_ID_2282,Diddy Kong Racing,1997,Racing,Nintendo,N64,2.91,0.99,0.89,0.1,4.88
vgsales_ID_2283,Diddy Kong Racing DS,2007,Racing,Nintendo,DS,1.1,0.04,0,0.1,1.24
vgsales_ID_2284,Die Hard Trilogy,1996,Shooter,Fox Interactive,PS,0.85,0.58,0,0.1,1.54
vgsales_ID_2285,Die Hard Trilogy 2: Viva Las Vegas,1999,Action,Fox Interactive,PS,0.27,0.18,0,0.03,0.49
vgsales_ID_2286,Die Hard: Vendetta,2002,Shooter,NDA Productions,GC,0.09,0.02,0,0,0.12
vgsales_ID_2287,Diego's Build & Rescue,2010,Action,Take-Two Interactive,DS,0.07,0,0,0.01,0.08
vgsales_ID_2288,Dies Irae: Amantes Amentes,2012,Action,Views,PSP,0,0,0.02,0,0.02
vgsales_ID_2289,Dig Dug,1982,Puzzle,Atari,2600,1.52,0.1,0,0.02,1.64
vgsales_ID_2290,Dig Dug,1985,Puzzle,Namco Bandai Games,NES,0,0,0.41,0,0.41
vgsales_ID_2291,Dig Dug: Digging Strike,2005,Puzzle,Atari,DS,0.05,0,0,0,0.06
vgsales_ID_2292,Digger Simulator,2011,Simulation,Excalibur Publishing,PC,0,0.01,0,0,0.01
vgsales_ID_2293,Digging for Dinosaurs,2010,Action,Scholastic Inc.,DS,0.35,0,0,0.02,0.37
vgsales_ID_2294,Digimon Adventure,2013,Role-Playing,Namco Bandai Games,PSP,0,0,0.1,0,0.1
vgsales_ID_2295,Digimon Adventure: Anode Tamer,1999,Role-Playing,Namco Bandai Games,WS,0,0,0.28,0,0.28
vgsales_ID_2296,Digimon All-Star Rumble,2014,Fighting,Namco Bandai Games,"PS3, X360",0.1,0.04,0,0.03,0.16
vgsales_ID_2297,Digimon Battle Spirit 2,2003,Fighting,Namco Bandai Games,GBA,0.11,0.04,0,0,0.15
vgsales_ID_2298,Digimon Digital Card Battle,1999,Strategy,Namco Bandai Games,PS,0.06,0.04,0,0.01,0.11
vgsales_ID_2299,Digimon Racing,2004,Racing,Namco Bandai Games,GBA,0.09,0.03,0,0,0.13
vgsales_ID_2300,Digimon Rumble Arena,2001,Fighting,Namco Bandai Games,PS,0.01,0.01,0,0,0.02
vgsales_ID_2301,Digimon Rumble Arena 2,2004,Fighting,Atari,"PS2, GC, XB",0.09,0.05,0,0.01,0.15
vgsales_ID_2302,Digimon Story: Cyber Sleuth,2015,Role-Playing,Namco Bandai Games,PSV,0,0,0.17,0,0.17
vgsales_ID_2303,Digimon Story: Cyber Sleuth,2016,Role-Playing,Namco Bandai Games,PS4,0,0.09,0,0.02,0.11
vgsales_ID_2304,Digimon Story: Lost Evolution,2010,Role-Playing,Namco Bandai Games,DS,0,0,0.1,0,0.1
vgsales_ID_2305,Digimon Story: Super Xros Wars Blue/Red,2011,Role-Playing,Namco Bandai Games,DS,0,0,0.1,0,0.1
vgsales_ID_2306,Digimon World,1999,Role-Playing,Namco Bandai Games,PS,0.56,0.38,0.28,0.08,1.3
vgsales_ID_2307,Digimon World 2,2000,Role-Playing,Namco Bandai Games,PS,0.23,0.16,0.16,0.04,0.58
vgsales_ID_2308,Digimon World 4,2005,Role-Playing,Atari,"PS2, XB",0.1,0.07,0,0.02,0.18
vgsales_ID_2309,Digimon World 4,2005,Role-Playing,Namco Bandai Games,GC,0.07,0.02,0,0,0.09
vgsales_ID_2310,Digimon World Championship,2008,Role-Playing,Namco Bandai Games,DS,0,0,0.07,0,0.07
vgsales_ID_2311,Digimon World DS,2006,Role-Playing,Namco Bandai Games,DS,0.1,0,0,0.01,0.11
vgsales_ID_2312,Digimon World DS (JP sales),2006,Role-Playing,Namco Bandai Games,DS,0,0,0.23,0,0.23
vgsales_ID_2313,Digimon World Re:Digitize,2012,Action,Namco Bandai Games,PSP,0,0,0.22,0,0.22
vgsales_ID_2314,Digimon World Re:Digitize Decode,2013,Role-Playing,Namco Bandai Games,3DS,0,0,0.09,0,0.09
vgsales_ID_2315,Digimon World: Data Squad,2006,Role-Playing,Namco Bandai Games,PS2,0.12,0.09,0,0.03,0.24
vgsales_ID_2316,Digimon World: Dawn / Dusk,2007,Role-Playing,Namco Bandai Games,DS,0.14,0,0.18,0.01,0.33
vgsales_ID_2317,Digimon World: Next Order,2016,Action,Namco Bandai Games,PSV,0,0,0.09,0,0.09
vgsales_ID_2318,Diner Dash: Flo on the Go,2009,Puzzle,Zoo Games,DS,0.13,0,0,0.01,0.14
vgsales_ID_2319,Diner Dash: Sizzle & Serve,2007,Puzzle,Eidos Interactive,"DS, PSP",0.45,0.03,0,0.04,0.52
vgsales_ID_2320,Dino Crisis,1998,Action,Capcom,PS,0.81,0.76,0.7,0.14,2.41
vgsales_ID_2321,Dino Crisis 2,2000,Action,Virgin Interactive,PS,0.34,0.49,0.28,0.1,1.21
vgsales_ID_2322,Dino Crisis 3,2003,Action,Capcom,XB,0.08,0.03,0.03,0,0.14
vgsales_ID_2323,Dino Dini's Kick Off Revival,2016,Sports,Avanquest,PS4,0,0.02,0,0,0.02
vgsales_ID_2324,Dino Master: Dig Discover Duel,2005,Strategy,Majesco Entertainment,DS,0.06,0,0,0,0.07
vgsales_ID_2325,Dino Pets,2009,Simulation,Avanquest,DS,0.05,0,0,0,0.06
vgsales_ID_2326,Dino Stalker,2002,Shooter,Capcom,PS2,0.07,0.06,0.08,0.02,0.22
vgsales_ID_2327,Dinosaur King,2007,Strategy,Sega,DS,0.2,0,0,0.02,0.23
vgsales_ID_2328,Dinotopia: The Sunstone Odyssey,2003,Action,TDK Mediactive,XB,0.01,0,0,0,0.01
vgsales_ID_2329,Dinotopia: The Timestone Pirates,2002,Action,TDK Core,GBA,0.14,0.05,0,0,0.19
vgsales_ID_2330,Dirge of Cerberus: Final Fantasy VII,2006,Shooter,Square Enix,PS2,0.47,0.37,0.52,0.12,1.48
vgsales_ID_2331,Disaster Report,2002,Action,Agetec,PS2,0.03,0.02,0.15,0.01,0.21
vgsales_ID_2332,Disaster: Day of Crisis,2008,Action,Nintendo,Wii,0,0.03,0.04,0,0.08
vgsales_ID_2333,Disciples III: Renaissance,2010,Strategy,Kalypso Media,PC,0,0.01,0,0,0.02
vgsales_ID_2334,Discovery Kids: Dolphin Discovery,2008,Simulation,505 Games,DS,0.21,0,0,0.01,0.22
vgsales_ID_2335,Discovery Kids: Kitten Corner,2009,Simulation,505 Games,DS,0.42,0,0,0.03,0.45
vgsales_ID_2336,Discovery Kids: Parrot Pals,2009,Simulation,505 Games,DS,0.07,0,0,0,0.07
vgsales_ID_2337,Discovery Kids: Pony Paradise,2009,Simulation,505 Games,DS,0.19,0,0,0.01,0.2
vgsales_ID_2338,Discovery Kids: Puppy Playtime,2009,Simulation,505 Games,DS,0.3,0,0,0.02,0.33
vgsales_ID_2339,Discovery Kids: Snake Safari,2009,Simulation,505 Games,DS,0.02,0,0,0,0.02
vgsales_ID_2340,Discovery Kids: Spider Quest,2009,Misc,505 Games,DS,0.07,0,0,0.01,0.08
vgsales_ID_2341,Discworld,1994,Adventure,Psygnosis,PS,0.04,0.02,0,0,0.06
vgsales_ID_2342,Discworld II: Mortality Bytes!,1996,Adventure,Psygnosis,PS,0.01,0.01,0,0,0.02
vgsales_ID_2343,Disgaea 2: Cursed Memories,2006,Role-Playing,Tecmo Koei,PS2,0.09,0.07,0.15,0.02,0.33
vgsales_ID_2344,Disgaea 2: Dark Hero Days,2009,Role-Playing,Nippon Ichi Software,PSP,0.1,0.01,0.12,0.02,0.25
vgsales_ID_2345,Disgaea 3: Absence of Justice,2008,Role-Playing,Square Enix,PS3,0.32,0.04,0.11,0.04,0.51
vgsales_ID_2346,Disgaea 4: A Promise Unforgotten,2011,Role-Playing,Nippon Ichi Software,PS3,0.27,0.11,0.14,0.06,0.58
vgsales_ID_2347,Disgaea 4: A Promise Unforgotten,2014,Role-Playing,Nippon Ichi Software,PSV,0.04,0.04,0.08,0.02,0.18
vgsales_ID_2348,Disgaea 5: Alliance of Vengeance,2015,Role-Playing,Nippon Ichi Software,PS4,0.1,0.08,0.06,0.04,0.27
vgsales_ID_2349,Disgaea D2: A Brighter Darkness,2013,Role-Playing,Nippon Ichi Software,PS3,0.09,0,0.1,0.01,0.21
vgsales_ID_2350,Disgaea DS,2008,Role-Playing,Square Enix,DS,0.11,0.02,0.05,0.01,0.19
vgsales_ID_2351,Disgaea Infinite,2010,Adventure,Nippon Ichi Software,PSP,0.07,0,0.01,0.01,0.08
vgsales_ID_2352,Disgaea: Afternoon of Darkness,2006,Role-Playing,Tecmo Koei,PSP,0.15,0.01,0.04,0.02,0.23
vgsales_ID_2353,Disgaea: Hour of Darkness,2003,Role-Playing,Tecmo Koei,PS2,0.16,0.13,0,0.04,0.33
vgsales_ID_2354,Dishonored,2012,Action,Bethesda Softworks,"X360, PS3, PC",2.04,1.25,0.05,0.45,3.79
vgsales_ID_2355,Dishonored,2015,Action,Bethesda Softworks,"PS4, XOne",0.19,0.23,0.02,0.07,0.51
vgsales_ID_2356,Disney Art Academy,2016,Action,Nintendo,3DS,0.01,0.01,0.07,0,0.09
vgsales_ID_2357,Disney Channel: All Star Party,2010,Misc,Disney Interactive Studios,Wii,0.18,0.08,0,0.02,0.29
vgsales_ID_2358,Disney Fairies: Tinker Bell,2008,Adventure,Disney Interactive Studios,DS,0.86,0.52,0.01,0.15,1.54
vgsales_ID_2359,Disney Fairies: Tinker Bell and the Great Fairy Rescue,2010,Adventure,Disney Interactive Studios,DS,0.18,0.14,0,0.03,0.35
vgsales_ID_2360,Disney Fairies: Tinker Bell and the Lost Treasure,2009,Adventure,Disney Interactive Studios,DS,0.57,0.35,0.02,0.1,1.04
vgsales_ID_2361,Disney Friends,2007,Simulation,Disney Interactive Studios,DS,0.13,0.04,0,0.01,0.18
vgsales_ID_2362,Disney Golf,2002,Sports,Electronic Arts,PS2,0.07,0.06,0.02,0.02,0.17
vgsales_ID_2363,Disney Guilty Party,2010,Misc,Disney Interactive Studios,Wii,0.43,0,0,0.03,0.46
vgsales_ID_2364,Disney Infinity,2013,Action,Disney Interactive Studios,"Wii, X360, PS3, WiiU, 3DS, PSV",3.13,1.48,0,0.5,5.12
vgsales_ID_2365,Disney Infinity 2.0: Marvel Super Heroes,2014,Action,Disney Interactive Studios,"X360, PS3, WiiU, PS4, XOne",1.94,1.41,0,0.46,3.81
vgsales_ID_2366,Disney Infinity 2.0: Marvel Super Heroes,2015,Action,Disney Interactive Studios,PSV,0,0.11,0,0.03,0.14
vgsales_ID_2367,Disney Infinity 3.0,2015,Action,Disney Interactive Studios,"PS4, PS3, X360, WiiU, XOne",0.92,1.13,0,0.3,2.34
vgsales_ID_2368,Disney Magic World 2,2015,Action,Nintendo,3DS,0,0,0.19,0,0.19
vgsales_ID_2369,Disney Magical World,2013,Adventure,Nintendo,3DS,0.16,0.2,0.53,0.03,0.92
vgsales_ID_2370,Disney Planes Fire & Rescue,2014,Action,Disney Interactive Studios,"3DS, Wii, WiiU",0.02,0.14,0,0.01,0.19
vgsales_ID_2371,Disney Princess,2003,Platform,THQ,GBA,1.04,0.37,0,0.06,1.47
vgsales_ID_2372,Disney Princess: Enchanted Journey,2007,Adventure,Disney Interactive Studios,"Wii, PS2",1.35,0.13,0,0.12,1.61
vgsales_ID_2373,Disney Princess: Enchanting Storybooks,2011,Misc,THQ,"Wii, DS",0.34,0.15,0,0.05,0.54
vgsales_ID_2374,Disney Princess: Magical Jewels,2007,Adventure,Disney Interactive Studios,DS,1.15,0.2,0,0.12,1.47
vgsales_ID_2375,Disney Sing It,2008,Misc,Disney Interactive Studios,"Wii, PS2, X360, PS3",1.68,0.58,0,0.25,2.51
vgsales_ID_2376,Disney Sing It! High School Musical 3: Senior Year,2008,Misc,Disney Interactive Studios,"Wii, PS2, PS3",0.49,0.51,0,0.45,1.45
vgsales_ID_2377,Disney Sing It! High School Musical 3: Senior Year,2009,Misc,Disney Interactive Studios,X360,0.09,0,0,0.01,0.1
vgsales_ID_2378,Disney Sing It: Family Hits,2010,Misc,Disney Interactive Studios,"Wii, PS3",0.5,0.22,0,0.07,0.78
vgsales_ID_2379,Disney Sing It: Party Hits,2010,Misc,Disney Interactive Studios,"Wii, PS3",0.6,0.12,0,0.06,0.77
vgsales_ID_2380,Disney Sing It: Pop Hits,2009,Misc,Disney Interactive Studios,"Wii, PS2, PS3",1.35,0.35,0,0.38,2.09
vgsales_ID_2381,Disney Sports Basketball,2002,Sports,Konami Digital Entertainment,GBA,0.01,0,0,0,0.02
vgsales_ID_2382,Disney Sports Football,2002,Sports,Konami Digital Entertainment,GC,0.01,0,0,0,0.02
vgsales_ID_2383,Disney Sports Football,2002,Sports,Unknown,GBA,0.01,0.01,0,0,0.02
vgsales_ID_2384,Disney Sports Skateboarding,2002,Sports,Konami Digital Entertainment,"GBA, GC",0.1,0.03,0,0,0.13
vgsales_ID_2385,Disney Sports Soccer,2002,Sports,Konami Digital Entertainment,"GC, GBA",0.05,0.02,0,0,0.06
vgsales_ID_2386,Disney Stitch Jam,2009,Misc,Disney Interactive Studios,DS,0.08,0,0.16,0,0.24
vgsales_ID_2387,Disney TH!NK Fast: The Ultimate Trivia Showdown,2008,Misc,Disney Interactive Studios,"Wii, PS2",0.45,0.22,0.01,0.08,0.78
vgsales_ID_2388,Disney Tangled,2010,Action,Disney Interactive Studios,"DS, Wii",1.05,0.54,0,0.14,1.73
vgsales_ID_2389,Disney Universe,2011,Action,Disney Interactive Studios,"Wii, PS3, X360",1.34,0.68,0,0.24,2.27
vgsales_ID_2390,Disney's 102 Dalmatians: Puppies to the Rescue,2000,Platform,Eidos Interactive,PS,0.34,0.23,0,0.04,0.62
vgsales_ID_2391,Disney's A Christmas Carol,2009,Adventure,Disney Interactive Studios,DS,0.22,0.01,0,0.02,0.25
vgsales_ID_2392,Disney's Aladdin,1993,Platform,Capcom,SNES,0.94,0.34,0.21,0.27,1.75
vgsales_ID_2393,Disney's Aladdin,2003,Platform,Capcom,GBA,0.02,0.01,0,0,0.03
vgsales_ID_2394,Disney's Aladdin in Nasira's Revenge,2000,Action,Sony Computer Entertainment,PS,0.05,0.04,0,0.01,0.09
vgsales_ID_2395,Disney's American Dragon Jake Long: Attack of the Dark Dragon,2006,Action,Disney Interactive Studios,DS,0.15,0,0,0.01,0.16
vgsales_ID_2396,Disney's Atlantis: The Lost Empire,2001,Platform,Sony Computer Entertainment,PS,0.1,0.07,0,0.01,0.17
vgsales_ID_2397,Disney's Atlantis: The Lost Empire,2001,Platform,THQ,GBA,0.09,0.03,0,0,0.12
vgsales_ID_2398,Disney's Brother Bear,2003,Action,THQ,GBA,0.28,0.1,0,0.01,0.39
vgsales_ID_2399,Disney's Chicken Little,2005,Platform,Disney Interactive Studios,"GBA, PS2, GC, XB",1.13,0.51,0,0.1,1.76
vgsales_ID_2400,Disney's Chicken Little: Ace In Action,2006,Shooter,Disney Interactive Studios,DS,0.06,0,0,0,0.06
vgsales_ID_2401,Disney's Chip 'n Dale: Rescue Rangers,1990,Platform,Capcom,NES,0.68,0.14,0.35,0.02,1.19
vgsales_ID_2402,Disney's Donald Duck Advance,2001,Platform,Ubisoft,GBA,0.05,0.02,0,0,0.07
vgsales_ID_2403,Disney's Donald Duck: Goin' Quackers,2000,Platform,Ubisoft,"PS, N64, PS2",0.2,0.11,0,0.02,0.33
vgsales_ID_2404,Disney's Donald Duck: Goin' Quackers,2002,Platform,Ubisoft,GC,0.03,0.01,0,0,0.04
vgsales_ID_2405,Disney's DuckTales,1988,Platform,Capcom,GB,0.82,0.23,0.35,0.03,1.43
vgsales_ID_2406,Disney's DuckTales,1989,Platform,Capcom,NES,0.91,0.3,0.42,0.04,1.67
vgsales_ID_2407,Disney's Extreme Skate Adventure,2003,Sports,Activision,"PS2, GBA, GC, XB",0.53,0.24,0,0.05,0.83
vgsales_ID_2408,Disney's Hercules / Disney's The Jungle Book: Groove Party / A Bug's Life,2003,Misc,Sony Computer Entertainment,PS,0.23,0.15,0,0.03,0.4
vgsales_ID_2409,Disney's Hide & Sneak,2003,Action,Capcom,GC,0.03,0.01,0,0,0.03
vgsales_ID_2410,Disney's Home on the Range,2004,Action,Disney Interactive Studios,GBA,0.12,0.04,0,0,0.17
vgsales_ID_2411,Disney's Kim Possible 2: Drakken's Demise,2004,Platform,Disney Interactive Studios,GBA,0.47,0.17,0,0.01,0.66
vgsales_ID_2412,Disney's Kim Possible 3: Team Possible,2005,Platform,Disney Interactive Studios,GBA,0.33,0.12,0,0.01,0.46
vgsales_ID_2413,Disney's Kim Possible: Global Gemini,2007,Platform,Disney Interactive Studios,DS,0.05,0.01,0,0,0.06
vgsales_ID_2414,Disney's Kim Possible: Kimmunicator,2005,Platform,Disney Interactive Studios,DS,0.11,0.01,0,0.01,0.13
vgsales_ID_2415,Disney's Kim Possible: Revenge of Monkey Fist,2002,Platform,THQ,GBA,0.37,0.14,0,0.01,0.51
vgsales_ID_2416,Disney's Lilo & Stitch,2002,Platform,Ubisoft,GBA,0.77,0.29,0,0.02,1.08
vgsales_ID_2417,Disney's Magical Mirror Starring Mickey Mouse,2002,Adventure,Nintendo,GC,0.15,0.04,0,0.01,0.19
vgsales_ID_2418,Disney's Magical Quest 2 Starring Mickey and Minnie,2003,Action,Capcom,GBA,0.05,0.02,0,0,0.06
vgsales_ID_2419,Disney's Magical Quest 3 Starring Mickey and Donald,2003,Action,Capcom,GBA,0.02,0.01,0,0,0.02
vgsales_ID_2420,Disney's Magical Quest Starring Mickey and Minnie,2002,Action,Nintendo,GBA,0.16,0.06,0,0,0.22
vgsales_ID_2421,Disney's Meet the Robinsons,2007,Action,Disney Interactive Studios,"Wii, X360, GC, DS",0.29,0.01,0,0.02,0.33
vgsales_ID_2422,Disney's PK: Out of the Shadows,2002,Platform,Ubisoft,"PS2, GC",0.1,0.06,0,0.02,0.17
vgsales_ID_2423,Disney's Party,2002,Misc,Electronic Arts,GC,0.04,0.01,0,0,0.05
vgsales_ID_2424,Disney's Party,2003,Misc,Hudson Entertainment,GBA,0.05,0.02,0,0,0.07
vgsales_ID_2425,Disney's Peter Pan: Return to Never Land,2002,Platform,Ubisoft,GBA,0.08,0.03,0,0,0.11
vgsales_ID_2426,Disney's Planes,2013,Simulation,Disney Interactive Studios,"DS, WiiU, Wii, 3DS",0.4,0.24,0,0.07,0.7
vgsales_ID_2427,Disney's Stitch: Experiment 626,2002,Action,Sony Computer Entertainment,PS2,0.15,0.12,0,0.04,0.31
vgsales_ID_2428,Disney's Story Studio: Disney's Mulan,1999,Misc,Sony Computer Entertainment,PS,0.09,0.06,0,0.01,0.15
vgsales_ID_2429,Disney's Tarzan,2000,Platform,Activision,N64,0.16,0.04,0,0,0.2
vgsales_ID_2430,Disney's Tarzan / Disney's Aladdin in Nasira's Revenge / Disney's The Emperor's New Groove Action Game,2003,Misc,Sony Computer Entertainment,PS,0.69,0.47,0,0.08,1.23
vgsales_ID_2431,Disney's Tarzan Untamed,2001,Platform,Ubisoft,"PS2, GC",0.34,0.2,0,0.05,0.59
vgsales_ID_2432,Disney's Tarzan: Return to the Jungle,2002,Action,Activision,GBA,0.25,0.09,0,0.01,0.35
vgsales_ID_2433,Disney's The Emperor's New Groove,2000,Platform,Sony Computer Entertainment,PS,0.17,0.12,0,0.02,0.31
vgsales_ID_2434,Disney's The Haunted Mansion,2003,Platform,Take-Two Interactive,"PS2, GC, XB",0.33,0.18,0,0.05,0.55
vgsales_ID_2435,Disney's The Jungle Book,2002,Platform,Ubisoft,GBA,0.07,0.03,0,0,0.1
vgsales_ID_2436,Disney's The Lion King,1994,Platform,Virgin Interactive,"SNES, GEN",2.23,0.76,0.11,0.11,3.2
vgsales_ID_2437,Disney's The Lion King: Simba's Mighty Adventure,2000,Action,Activision,PS,0.08,0.06,0,0.01,0.15
vgsales_ID_2438,Disney's The Little Mermaid: Ariel's Undersea Adventure,2006,Action,Disney Interactive Studios,DS,0.73,0.03,0,0.06,0.81
vgsales_ID_2439,Disney's Treasure Planet,2002,Action,Sony Computer Entertainment,PS2,0.16,0.13,0,0.04,0.33
vgsales_ID_2440,Disney's Treasure Planet,2002,Action,Ubisoft,GBA,0.2,0.07,0,0.01,0.28
vgsales_ID_2441,Disney's Winnie the Pooh's Rumbly Tumbly Adventure,2005,Platform,Ubisoft,"GBA, PS2, GC",0.2,0.09,0,0.02,0.33
vgsales_ID_2442,Disruptor,1995,Shooter,Interplay,PS,0.07,0.05,0,0.01,0.13
vgsales_ID_2443,Dissidia 012: Duodecim Final Fantasy,2011,Fighting,Square Enix,PSP,0.21,0.13,0.46,0.08,0.89
vgsales_ID_2444,Dissidia: Final Fantasy,2008,Fighting,Square Enix,PSP,0.51,0.51,0.91,0.32,2.25
vgsales_ID_2445,Dissidia: Final Fantasy Universal Tuning,2009,Fighting,Square Enix,PSP,0,0,0.06,0,0.06
vgsales_ID_2446,Diva Girls: Divas on Ice,2009,Sports,505 Games,"Wii, DS",0.12,0.01,0,0.01,0.14
vgsales_ID_2447,Divinity II: Ego Draconis,2009,Role-Playing,DTP Entertainment,"X360, PC",0.19,0.09,0,0.03,0.32
vgsales_ID_2448,Divinity II: Flames of Vengeance,2010,Role-Playing,DTP Entertainment,PC,0,0.02,0,0.01,0.03
vgsales_ID_2449,Divinity II: The Dragon Knight Saga,2010,Role-Playing,Focus Home Interactive,X360,0.11,0.02,0,0.01,0.14
vgsales_ID_2450,Divinity: Original Sin,2014,Role-Playing,Focus Home Interactive,PC,0,0.02,0,0,0.02
vgsales_ID_2451,Divinity: Original Sin,2015,Role-Playing,Focus Home Interactive,"PS4, XOne",0.13,0.14,0.02,0.05,0.34
vgsales_ID_2452,DmC: Devil May Cry,2013,Action,Capcom,"PS3, X360",0.5,0.41,0.2,0.16,1.26
vgsales_ID_2453,DmC: Devil May Cry,2015,Action,Capcom,"PS4, XOne",0.2,0.17,0,0.06,0.43
vgsales_ID_2454,Do-Konjou Shougakussei: Bon Bita - Hadaka no Choujou Ketsusen!! Bita vs. Dokuro Dei!,2010,Action,Namco Bandai Games,DS,0,0,0.04,0,0.04
vgsales_ID_2455,DoDonPachi Dai-Oujou: Black Label Extra,2009,Shooter,5pb,X360,0,0,0.02,0,0.02
vgsales_ID_2456,DoDonPachi Daifukkatsu: Black Label,2011,Shooter,Cave,X360,0,0,0.01,0,0.01
vgsales_ID_2457,DoDonPachi Resurrection,2010,Shooter,Rising Star Games,X360,0,0.05,0,0.01,0.05
vgsales_ID_2458,DoDonPachi Saidaioujou,2013,Shooter,Cave,X360,0,0,0.01,0,0.01
vgsales_ID_2459,Doctor Lautrec and the Forgotten Knights,2011,Adventure,Konami Digital Entertainment,3DS,0.07,0.05,0.03,0.01,0.16
vgsales_ID_2460,Doctor Who: Evacuation Earth,2010,Adventure,Asylum Entertainment,DS,0,0.14,0,0.02,0.16
vgsales_ID_2461,Doctor Who: Return to Earth,2010,Adventure,Asylum Entertainment,Wii,0,0.16,0,0.02,0.19
vgsales_ID_2462,Dodge Racing: Charger vs Challenger,2009,Racing,Zushi Games,"Wii, DS",0.14,0,0,0.01,0.15
vgsales_ID_2463,Dog's Life,2003,Adventure,Sony Computer Entertainment,PS2,0.21,0.16,0,0.05,0.42
vgsales_ID_2464,Dogz,2004,Simulation,Ubisoft,GBA,0.45,0.17,0,0.01,0.63
vgsales_ID_2465,Dogz,2006,Simulation,Ubisoft,DS,0.51,0.02,0,0.04,0.57
vgsales_ID_2466,Dokapon Journey,2008,Role-Playing,Sting,DS,0.05,0,0,0,0.05
vgsales_ID_2467,Dokapon Kingdom,2007,Role-Playing,Sting,PS2,0.05,0.04,0.02,0.01,0.11
vgsales_ID_2468,Dokapon Kingdom,2008,Role-Playing,Sting,Wii,0.12,0,0,0.01,0.13
vgsales_ID_2469,Doki Doki! PreCure Narikiri Life!,2013,Action,Namco Bandai Games,3DS,0,0,0.04,0,0.04
