Console,Game_Name,Review,Score
PC,The Emperor's New Groove,Good,7
PC,Space Empires: IV,Great,8
PC,Half-Life: Counter-Strike,Great,8
PC,Star Trek: Deep Space Nine: The Fallen,Good,7
PC,Ready 2 Rumble: Round 2 (N64),Fair,6
PC,Wario Land 3,Superb,9
PC,Daikatana,Bad,3
PC,007 Racing,Mediocre,5
PC,Banjo-Tooie,Superb,9
PC,Tomb Raider: The Last Revelation,Fair,6
PC,Tomb Raider Chronicles,Good,7
PC,Spec Ops: Omega Squad,Mediocre,5
PC,WWF SmackDown! 2: Know Your Role,Great,8
PC,KISS: Psycho Circus,Poor,4
PC,El Dorado Gate Chapter 1 Import,Fair,6
PC,JetFighter IV: Fortress America,Good,7
PC,WWF No Mercy,Good,7
PC,The World Is Not Enough,Fair,6
PC,The Operative: No One Lives Forever,Superb,9
PC,Deer Hunter 3 Gold,Good,7
PC,Deer Hunter II,Mediocre,5
PC,Rainbow Six: Covert Ops Essentials,Mediocre,5
PC,Tom Clancy's Rainbow Six,Great,8
PC,Tom Clancy's Rainbow Six Mission Pack: Eagle Watch,Good,7
PC,Tom Clancy's Rainbow Six: Rogue Spear,Great,8
PC,Battlezone II: Combat Commander,Fair,6
PC,Command & Conquer: Covert Operations,Mediocre,5
PC,Command & Conquer Red Alert: Counterstrike,Fair,6
PC,Command & Conquer Gold Edition,Great,8
PC,Command & Conquer: Tiberian Sun: Firestorm,Good,7
PC,Command & Conquer Red Alert: The Aftermath,Great,8
PC,Command & Conquer,Superb,9
PC,Command & Conquer: Sole Survivor,Fair,6
PC,Total Annihilation: Kingdoms - The Iron Plague,Good,7
PC,Total Annihilation: The Core Contingency,Great,8
PC,Total Annihilation: Battle Tactics,Fair,6
PC,Age of Empires: The Rise of Rome,Good,7
PC,Baldur's Gate: Tales of the Sword Coast,Great,8
PC,Unreal Tournament,Superb,9
PC,Unreal Mission Pack: Return to Na Pali,Mediocre,5
PC,Unreal,Great,8
PC,Starsiege: Tribes,Great,8
PC,Starsiege,Good,7
PC,Soldier of Fortune,Good,7
PC,Shogo: Mobile Armor Division,Great,8
PC,Quake II Mission Pack: Ground Zero,Good,7
PC,Quake Mission Pack: Dissolution of Eternity,Good,7
PC,Quake Mission Pack: Scourge of Armagon,Great,8
PC,Heretic: Shadow of the Serpent Riders,Good,7
PC,Heretic II,Great,8
PC,Duke It Out in D.C.,Good,7
PC,Duke Nukem 3D: Atomic Edition,Great,8
PC,Duke Nukem 3D,Great,8
PC,Drakan: Order of the Flame,Good,7
PC,Descent 3 Mercenary,Fair,6
PC,Descent II,Superb,9
PC,Kessen,Good,7
PC,4x4 Evolution,Great,8
PC,Tony Hawk's Pro Skater 2,Superb,9
PC,Sacrifice,Great,8
PC,Gungriffon Blaze,Good,7
PC,Surfing H3O,Poor,4
PC,Summoner,Good,7
PC,Medal of Honor: Underground,Good,7
PC,"Hey You, Pikachu!",Great,8
PC,NHL 2001,Great,8
PC,Orphen,Fair,6
PC,Squad Leader,Bad,3
PC,Dead or Alive 2: Hardcore,Great,8
PC,MotoGP,Great,8
PC,Super Runabout: San Francisco Edition,Mediocre,5
PC,Fantavision,Fair,6
PC,Silent Scope,Poor,4
PC,Dynasty Warriors 2,Good,7
PC,Command & Conquer Red Alert 2,Great,8
PC,Cruis'n Exotica,Mediocre,5
PC,Q-Ball Billiards Master,Fair,6
PC,Street Fighter EX3,Good,7
PC,Ridge Racer V,Good,7
PC,Swing Away Golf,Great,8
PC,Battleship: Surface Thunder,Mediocre,5
PC,Evergrace,Mediocre,5
PC,TimeSplitters,Great,8
PC,Unreal Tournament,Great,8
PC,Spyro: Year of the Dragon,Great,8
PC,Armored Core 2,Good,7
PC,Incredible Crisis,Good,7
PC,Frogger 2: Swampy's Revenge,Good,7
PC,Buzz Lightyear of Star Command,Poor,4
PC,Midnight Club: Street Racing,Great,8
PC,Superbike 2001,Superb,9
PC,Skies of Arcadia,Superb,9
PC,Combat Flight Simulator 2: WWII Pacific Theater,Great,8
PC,Jarrett and Labonte Stock Car Racing,Great,8
PC,Army Men: Sarge's Heroes 2,Poor,4
PC,RollerCoaster Tycoon: Loopy Landscapes,Great,8
PC,Duke Nukem: Land of the Babes,Fair,6
PC,Samba De Amigo,Superb,9
PC,Silpheed: The Lost Planet (Import),Fair,6
PC,The Mechsmith: Run=Dim (Import),Poor,4
PC,SSX,Superb,9
PC,Alien Resurrection,Poor,4
PC,Street Fighter III: 3rd Strike,Good,7
PC,Steel Beasts,Great,8
PC,NHL 2001,Great,8
PC,Metal Gear Solid,Great,8
PC,NHL FaceOff 2001,Mediocre,5
PC,Pokemon Puzzle League,Good,7
PC,Baldur's Gate II: Shadows of Amn,Superb,9
PC,Dragon Warrior I&II,Superb,9
PC,Vampire Hunter D,Mediocre,5
PC,Grandia II,Good,7
PC,Dino Crisis 2,Superb,9
PC,Crimson Skies,Good,7
PC,Sanity: Aiken's Artifact,Fair,6
PC,Gekikuukan Pro Baseball: The End of the Century 1999,Bad,3
PC,Tony Hawk's Pro Skater 2,Superb,9
PC,The New Adventures of the Time Machine,Bad,3
PC,Cool Cool Toon (Import),Good,7
PC,TVDJ (Import),Terrible,2
PC,Dragon Valor,Mediocre,5
PC,Team Buddies,Poor,4
PC,Dino Crisis,Good,7
PC,Danger Girl,Bad,3
PC,0Story (Import),Mediocre,5
PC,San Francisco Rush 2049,Great,8
PC,Capcom vs. SNK: Millenium Fight 2000,Great,8
PC,Persona 2: Eternal Punishment,Great,8
PC,Hogs of War,Mediocre,5
PC,Start-Up 2000,Bad,3
PC,Tokyo Xtreme Racer 2,Good,7
PC,Rayman 2,Great,8
PC,Turok 3: Shadows of Oblivion,Good,7
PC,Valkyrie Profile (Import),Good,7
PC,Bust A Groove 2,Good,7
PC,Spider-Man,Good,7
PC,Age of Empires II: The Conquerors,Great,8
PC,Lego Rock Raiders,Bad,3
PC,Power Stone 2,Great,8
PC,Duck Dodgers,Mediocre,5
PC,RC Revenge,Good,7
PC,Ephemeral Fantasia,Mediocre,5
PC,D2,Fair,6
PC,F355 Challenge,Superb,9
PC,Incredible Machine: Contraptions,Great,8
PC,Submarine Titans,Mediocre,5
PC,Spirit of Speed,Abysmal,1
PC,WWF Royal Rumble,Fair,6
PC,Namco Museum,Mediocre,5
PC,Ecco the Dolphin: Defender of the Future,Great,8
PC,Tenchu 2: Birth of the Stealth Assassins,Great,8
PC,Seaman,Fair,6
PC,Betrayal in Antara,Fair,6
PC,Action Bass,Mediocre,5
PC,Soulbringer,Fair,6
PC,Cleopatra,Good,7
PC,Strider 2,Great,8
PC,KISS: Psycho Circus,Fair,6
PC,Fighter Destiny 2,Mediocre,5
PC,Bang! Gunship Elite,Fair,6
PC,World Series Baseball 2K1,Poor,4
PC,BeachHead 2000,Bad,3
PC,Angel Devoid,Fair,6
PC,Star Trek ConQuest Online,Good,7
PC,Final Fantasy IX,Great,8
PC,Terminus,Fair,6
PC,Fur Fighters,Good,7
PC,Armorines,Terrible,2
PC,Beyond Atlantis,Mediocre,5
PC,Hresvelgr Import,Bad,3
PC,Heroes of Might and Magic,Poor,4
PC,F1 World Grand Prix,Fair,6
PC,Omikron,Mediocre,5
PC,Evolution 2,Mediocre,5
PC,Caesars Palace 2000,Poor,4
PC,X-Men: Mutant Academy,Fair,6
PC,Virtua Tennis,Great,8
PC,Earthworm Jim 3D,Bad,3
PC,Diablo II,Great,8
PC,Icewind Dale,Great,8
PC,Rampage Through Time,Poor,4
PC,Silver,Mediocre,5
PC,Combat Mission: Beyond Overlord,Superb,9
PC,Jet Grind Radio,Superb,9
PC,Digimon World,Mediocre,5
PC,Wacky Races,Good,7
PC,Kirby 64: The Crystal Shards,Fair,6
PC,Sakura Taisen Import,Good,7
PC,Deus Ex,Great,8
PC,The Longest Journey,Superb,9
PC,Bust-A-Move 4,Fair,6
PC,Iron Soldier 3,Poor,4
PC,Breath of Fire IV,Good,7
PC,Street Fighter III Double Impact,Good,7
PC,Earth 2150,Great,8
PC,Shogun: Total War,Great,8
PC,Trophy Bass 4,Great,8
PC,Ground Control,Great,8
PC,Gunbird 2,Mediocre,5
PC,Persona 2: Innocent Sin Import,Superb,9
PC,Croc,Poor,4
PC,Street Fighter Alpha 3,Superb,9
PC,Rent-A-Hero No. 1 Import,Great,8
PC,Age of Wonders,Great,8
PC,Covert Ops: Nuclear Dawn,Mediocre,5
PC,MDK2,Good,7
PC,Vampire: The Masquerade - Redemption,Fair,6
PC,Tomb Raider GBC,Great,8
PC,Toobin',Poor,4
PC,Virtual On: Oratorio Tangram -,Great,8
PC,Evolva,Good,7
PC,Legend of Mana,Good,7
PC,PGA Championship Golf 2000,Great,8
PC,Kurt Warner's Arena Football Unleashed -,Mediocre,5
PC,Samurai Shodown: Warrior's Rage,Bad,3
PC,Traitors Gate,Good,7
PC,Marvel vs. Capcom 2,Great,8
PC,Draconus: Cult of the Wyrm,Great,8
PC,Daikatana,Poor,4
PC,Gekido,Good,7
PC,Tony Hawk's Pro Skater,Superb,9
PC,Metal Gear Solid GBC,Superb,9
PC,Imperium Galactica II,Great,8
PC,Nightmare Creatures 2,Mediocre,5
PC,4 Wheel Thunder,Good,7
PC,Street Fighter EX2 Plus,Good,7
PC,MediEvil II,Good,7
PC,Perfect Dark,Superb,9
PC,Who Wants To Be A Millionaire,Fair,6
PC,SimTheme Park,Great,8
PC,Rising Sun,Great,8
PC,Normality,Good,7
PC,NHL Championship 2000,Great,8
PC,NHL 2000,Superb,9
PC,NASCAR Revolution,Poor,4
PC,Mortyr 2093 - 1944,Bad,3
PC,Messiah,Fair,6
PC,Majesty: The Fantasy Kingdom Sim,Great,8
PC,Asheron's Call,Great,8
PC,The 11th Hour,Mediocre,5
PC,Settlers III,Fair,6
PC,Septerra Core: Legacy of the Creator,Fair,6
PC,Revenant,Good,7
PC,Front Mission 3,Great,8
PC,Armored Core,Great,8
PC,FIFA Road to World Cup 98,Great,8
PC,Spaceward Ho! IV,Fair,6
PC,Sea Legends,Great,8
PC,Ripper,Bad,3
PC,The Riddle of Master Lu,Mediocre,5
PC,ATF NATO Fighters,Good,7
PC,Assassin 2015,Mediocre,5
PC,Test Drive Le Mans,Fair,6
PC,Guitar Freaks Append 2nd Mix (Import),Superb,9
PC,WCW Mayhem,Fair,6
PC,Wild Arms 2,Mediocre,5
PC,"Misadventures of Tron Bonne, The",Good,7
PC,Rainbow Six,Good,7
PC,Grand Theft Auto 2,Fair,6
PC,Rogue Spear Mission Pack: Urban Operations,Good,7
PC,Tachyon: The Fringe,Good,7
PC,StarLancer,Good,7
PC,Allegiance,Great,8
PC,EverQuest: The Ruins of Kunark,Great,8
PC,Heroes of Might and Magic III: The Shadow of Death,Good,7
PC,Championship Bass,Fair,6
PC,Street Fighter Alpha 3,Great,8
PC,Rally Cross 2,Good,7
PC,Ehrgeiz,Mediocre,5
PC,Silent Bomber,Great,8
PC,WCW Mayhem,Good,7
PC,Guitar Freaks (Import),Great,8
PC,Broken Sword II,Fair,6
PC,Brave Fencer Musashi,Good,7
PC,Worms Armageddon,Good,7
PC,Twisted Edge Snowboarding,Fair,6
PC,Toy Story 2,Fair,6
PC,Buck Bumble,Mediocre,5
PC,WWF Attitude,Great,8
PC,Turok 2: Seeds of Evil,Superb,9
PC,Rush 2 Extreme Racing USA,Mediocre,5
PC,Milo's Astro Lanes,Mediocre,5
PC,WCW Mayhem,Good,7
PC,TrickStyle,Fair,6
PC,Tomb Raider: The Last Revelation,Mediocre,5
PC,Tech Romancer,Great,8
PC,Sega Rally 2,Great,8
PC,NHL 2K,Great,8
PC,MDK2,Great,8
PC,Elemental Gimmick Gear,Fair,6
PC,Rippin' Riders,Fair,6
PC,Settlers II,Good,7
PC,Sentinel Returns,Great,8
PC,Sentient,Mediocre,5
PC,Semper Fi,Fair,6
PC,Sega Touring Car Championship,Poor,4
PC,Sega Rally Championship,Mediocre,5
PC,Fighter Squadron: The Screamin' Demons over Europe,Good,7
PC,Scud: Industrial Evolution,Poor,4
PC,Screamer,Good,7
PC,Scorched Planet,Great,8
PC,Scorcher,Good,7
PC,S.C.A.R.S.,Good,7
PC,Scarab,Good,7
PC,Savage,Poor,4
PC,Sanitarium,Great,8
PC,Sanctum,Good,7
PC,Sabre Ace: Conflict Over Korea,Poor,4
PC,Roberta Williams Anthology,Fair,6
PC,Tom Clancy's ruthless.com,Fair,6
PC,Railroad Tycoon II - The Second Century,Great,8
PC,Rollcage,Good,7
PC,Star Wars: Rogue Squadron 3D,Great,8
PC,Rocket Jockey,Good,7
PC,Robert E. Lee: Civil War General,Great,8
PC,Road Rash Win 95,Fair,6
PC,Road Warrior,Fair,6
PC,"Warhammer 40,000: Rites of War",Mediocre,5
PC,Risk,Great,8
PC,The Rise and Rule of Ancient Empires,Fair,6
PC,Rex Blade: The Battle Begins,Poor,4
PC,Revenge of Arcade,Mediocre,5
PC,Return to Krondor,Good,7
PC,Return Fire,Poor,4
PC,Microsoft Return of Arcade,Fair,6
PC,Return Fire 2,Great,8
PC,Resident Evil 2,Good,7
PC,Requiem: Avenging Angel,Good,7
PC,Third Reich,Terrible,2
PC,Redline Racer,Fair,6
PC,Redjack: Revenge of the Brethren,Fair,6
PC,The Elder Scrolls Adventures: Redguard,Great,8
PC,Red Baron 3D,Superb,9
PC,Red Baron II,Good,7
PC,Redneck Rampage Rides Again,Good,7
PC,Recoil,Fair,6
PC,Rebel Assault II,Good,7
PC,Realms of the Haunting,Great,8
PC,Reah,Poor,4
PC,Rayman Forever,Fair,6
PC,Rayman 2: The Great Escape,Superb,9
PC,Ravage D.C.X.,Mediocre,5
PC,F-22 Raptor,Fair,6
PC,Rama,Fair,6
PC,Pray for Death,Mediocre,5
PC,Powerslide,Good,7
PC,Powerslave,Mediocre,5
PC,Power F1,Fair,6
PC,Need for Speed: Porsche Unleashed,Great,8
PC,Virtual Pool Hall,Great,8
PC,Tom Clancy's Politika,Poor,4
PC,Plane Crazy,Mediocre,5
PC,Pinball Builder: A Construction Kit for Windows,Fair,6
PC,VR Sports Powerboat Racing,Poor,4
PC,PBA Bowling,Fair,6
PC,Pax Imperia: Eminent Domain,Fair,6
PC,Panzer Commander,Fair,6
PC,Panzer General II,Great,8
PC,Panzer Elite,Great,8
PC,The Pandora Directive,Good,7
PC,Pandora's Box,Good,7
PC,Pacific General,Good,7
PC,Over the Reich,Fair,6
PC,Tex Murphy: Overseer,Fair,6
PC,Outwars,Good,7
PC,Outpost 2: Divided Destiny,Mediocre,5
PC,Outburst,Mediocre,5
PC,NHL Open Ice 2 on 2 Challenge,Good,7
PC,"The Operational Art of War, Vol. 1",Superb,9
PC,The Operational Art of War II: Modern Battles 1956 - 2000,Great,8
PC,Of Light and Darkness,Fair,6
PC,Official Formula 1 Racing,Fair,6
PC,Offensive,Bad,3
PC,O.D.T.,Poor,4
PC,Odium,Mediocre,5
PC,Oddworld: Abe's Oddysee,Great,8
PC,Obsidian,Great,8
PC,Sega Worldwide Soccer '97,Good,7
PC,WWF In Your House,Poor,4
PC,World Series Baseball II,Good,7
PC,Winter Heat,Mediocre,5
PC,WarCraft II: The Dark Saga,Good,7
PC,VR Soccer,Fair,6
PC,Virtual On,Mediocre,5
PC,Virtua Fighter Kids,Fair,6
PC,Virtua Cop 2,Good,7
PC,Vampire Savior (Import),Great,8
PC,Ultraman Legend (Import),Mediocre,5
PC,Toshinden URA,Mediocre,5
PC,Tomb Raider,Good,7
PC,Thunder Force V: Special Pack (Import),Great,8
PC,Tetris Plus,Poor,4
PC,Tempest 2000,Fair,6
PC,Sega Touring Car Championship,Mediocre,5
PC,Steep Slope Sliders,Good,7
PC,Sonic 3D Blast,Good,7
PC,Sol Divide (Import),Good,7
PC,Shining Force III Scenario 3 (Import),Great,8
PC,Shining Force III Scenario 2 (Import),Great,8
PC,Shining the Holy Ark,Superb,9
PC,Street Fighter Collection,Mediocre,5
PC,Scorcher,Mediocre,5
PC,Roommate Ryoko (Import),Fair,6
PC,Resident Evil,Good,7
PC,Rampage World Tour,Bad,3
PC,Super Puzzle Fighter II Turbo,Good,7
PC,Pro Pinball,Mediocre,5
PC,Power Slave,Mediocre,5
PC,Phantasy Star Collection (Import),Good,7
PC,NHL All-Star Hockey 98,Fair,6
PC,NBA Live 98,Poor,4
PC,NBA Jam Extreme,Poor,4
PC,NBA Action 98,Fair,6
PC,NASCAR 98,Fair,6
PC,Mortal Kombat Trilogy,Fair,6
PC,Mega Man 8 Anniversary Collector's Edition,Fair,6
PC,MechWarrior 2,Good,7
PC,Maximum Force,Poor,4
PC,Machine Head,Mediocre,5
PC,Assault Suit Leynos 2 (Import),Good,7
PC,Legend of Oasis,Fair,6
PC,Last Bronx,Poor,4
PC,Iron Man / X-O Manowar in Heavy Metal,Mediocre,5
PC,Hyper 3D Pinball,Mediocre,5
PC,House of the Dead,Good,7
PC,Herc's Adventures,Good,7
PC,Heir of Zendor,Bad,3
PC,Gungriffon II (Import),Good,7
PC,Groove On Fight (Import),Fair,6
PC,Grid Runner,Good,7
PC,Grandia (Import),Superb,9
PC,Fighting Vipers,Great,8
PC,Enemy Zero,Mediocre,5
PC,Elevator Action 2 (Import),Mediocre,5
PC,Dragon Force 2 (Import),Good,7
PC,Dracula X (Import),Great,8
PC,Die Hard Trilogy,Mediocre,5
PC,Die Hard Arcade,Good,7
PC,Dead or Alive (Import),Fair,6
PC,Dungeons & Dragons Collection (Import),Mediocre,5
PC,Daytona Championship,Fair,6
PC,Dark Savior,Fair,6
PC,Cyberbots (Import),Mediocre,5
PC,Crusader: No Remorse,Good,7
PC,CrimeWave,Mediocre,5
PC,Capcom Generation 2 (Import),Good,7
PC,Bust-A-Move 3,Fair,6
PC,Burning Rangers,Fair,6
PC,Brain Dead 13,Bad,3
PC,Bottom of the 9th,Mediocre,5
PC,Saturn Bomberman,Good,7
PC,Saturn Bomberman Fight!! (Import),Good,7
PC,Blazing Dragons,Mediocre,5
PC,Blast Chamber,Mediocre,5
PC,Battle Monsters,Poor,4
PC,Batman Forever The Arcade Game,Mediocre,5
PC,Baku Baku,Good,7
PC,Arcade's Greatest Hits: The Atari Collection 1,Fair,6
PC,Alien Trilogy,Good,7
PC,Albert Odyssey: Legend of Eldean,Good,7
PC,All Japan Pro Wrestling Featuring Virtua (Import),Good,7
PC,3D Baseball,Good,7
PC,Zill O'll (Import),Poor,4
PC,Zero Divide 2 (Import),Mediocre,5
PC,X Games Pro Boarder,Great,8
PC,Xevious 3D/G+,Fair,6
PC,WWF In Your House,Mediocre,5
PC,Worms Armageddon,Good,7
PC,Monaco Grand Prix,Good,7
PC,World Cup 98,Great,8
PC,Wing Commander IV,Great,8
PC,WCW vs. The World,Fair,6
PC,WCW Nitro,Fair,6
PC,Warpath: Jurassic Park,Poor,4
PC,Warhammer: Shadow of the Horned Rat,Bad,3
PC,WarGames: Defcon 1,Good,7
PC,WarCraft II: The Dark Saga,Good,7
PC,VR Soccer '96,Mediocre,5
PC,VR Golf '97,Mediocre,5
PC,VR Baseball 99,Mediocre,5
PC,VR Baseball 97,Bad,3
PC,V-Rally 2: Presented by Need For Speed,Good,7
PC,Virtual Pool,Good,7
PC,Vigilante 8,Great,8
PC,vib-ribbon (Import),Good,7
PC,Uprising X,Fair,6
PC,"Unholy War, The",Good,7
PC,Umihara Kawase: Shun - Second Edition (Import),Good,7
PC,Ultraman Fighting Evolution (Import),Mediocre,5
PC,Turbo Prop Racing,Poor,4
PC,Tunnel B1,Poor,4
PC,Triple Play 2001,Great,8
PC,Triple Play 97,Great,8
PC,Triple Play 99,Good,7
PC,Triple Play 98,Good,7
PC,International Track and Field 2000,Fair,6
PC,Toukon Retsuden 3 (Import),Fair,6
PC,Toukon Retsuden 2 (Import),Good,7
PC,Toshinden Subaru (Import),Bad,3
PC,Toshinden Kids (Nitoshinden) (Import),Terrible,2
PC,Battle Arena Toshinden 3,Good,7
PC,Tokyo Highway Battle,Bad,3
PC,Tobal No. 1,Good,7
PC,TNN Motor Sports Hardcore 4x4,Fair,6
PC,TimeShock! Pro-Pinball,Fair,6
PC,Tigershark,Mediocre,5
PC,CyberTiger,Mediocre,5
PC,Thunder Force V,Great,8
PC,Thrasher: Skate and Destroy,Great,8
PC,Thunder Truck Rally,Mediocre,5
PC,Theme Hospital,Good,7
PC,"Final Round, The",Mediocre,5
PC,Test Drive 5,Fair,6
PC,Test Drive 4,Mediocre,5
PC,Test Drive Off-Road,Fair,6
PC,Ten Pin Alley,Good,7
PC,Tennis Arena,Mediocre,5
PC,Tenchu: Shinobi Hyakusen (Import),Mediocre,5
PC,Tekken 2,Superb,9
PC,Team Losi RC Racer,Poor,4
PC,Tail of the Sun,Poor,4
PC,Tail Concerto,Fair,6
PC,Tactics Ogre,Good,7
PC,Syphon Filter 2,Fair,6
PC,Syndicate Wars,Mediocre,5
PC,Supercross 2000,Poor,4
PC,Superbike 2000,Bad,3
PC,Street Fighter Alpha 2,Good,7
PC,Street Sk8er,Poor,4
PC,Street Racer,Mediocre,5
PC,Steel Harbinger,Good,7
PC,Starwinder,Poor,4
PC,Star Gladiator,Good,7
PC,South Park Rally,Bad,3
PC,Sports Car GT,Bad,3
PC,Speed Power Gunbike (Import),Fair,6
PC,Speed Racer,Poor,4
PC,Space Invaders,Bad,3
PC,Soviet Strike,Mediocre,5
PC,South Park,Abysmal,1
PC,Soul Blade,Great,8
PC,Soukaigi (Import),Mediocre,5
PC,Sammy Sosa's Softball Slam,Bad,3
PC,Smash Court 2 (Import),Great,8
PC,Small Soldiers,Poor,4
PC,Sled Storm,Great,8
PC,Silhouette Mirage,Poor,4
PC,Shipwreckers!,Fair,6
PC,Shadow Madness,Poor,4
PC,Shanghai: True Valor,Mediocre,5
PC,Shadow Tower,Bad,3
PC,Shadow Man,Poor,4
PC,Shadow Master,Good,7
PC,Street Fighter Collection 2,Good,7
PC,Sentinel Returns,Good,7
PC,Sentient,Good,7
PC,Scrabble,Mediocre,5
PC,San Francisco Rush,Bad,3
PC,Samurai Shodown III,Fair,6
PC,Rush Hour,Fair,6
PC,Rushdown,Terrible,2
PC,Running Wild,Fair,6
PC,Rugrats: Search for Reptar,Fair,6
PC,R-Type Delta,Great,8
PC,Romance of the Three Kingdoms VI: Awakening of the Dragon,Fair,6
PC,Rollaway,Good,7
PC,NHL Rock the Rink,Great,8
PC,Robotron X,Good,7
PC,Road Rash 3D,Good,7
PC,Shiritsu Justice Gakuen Nekketsu Seisyun Nikki 2 (Import),Good,7
PC,Rival Schools: United By Fate,Good,7
PC,Rising Zan: The Samurai Gunman,Fair,6
PC,Resident Evil: Director's Cut,Fair,6
PC,Reloaded,Bad,3
PC,Red Asphalt,Fair,6
PC,Rebel Assault II,Poor,4
PC,Ridge Racer Revolution,Mediocre,5
PC,RC Stunt Copter,Good,7
PC,Ray Tracers,Mediocre,5
PC,Rally Cross,Good,7
PC,Rakugaki Showtime (Import),Good,7
PC,Rainbow Six,Bad,3
PC,Railroad Tycoon II,Good,7
PC,Super Puzzle Fighter II Turbo,Good,7
PC,Psychic Force 2 (Import),Fair,6
PC,Psybadek,Mediocre,5
PC,Project: Horned Owl,Mediocre,5
PC,Project Overkill,Poor,4
PC,Pro 18: World Tour Golf,Poor,4
PC,Power Rangers Zeo Full Tilt Battle Pinball,Mediocre,5
PC,Powermove Pro Wrestling,Fair,6
PC,Porsche Challenge,Mediocre,5
PC,Populous: The Beginning,Poor,4
PC,Ultimate 8 Ball,Fair,6
PC,Pool Hustler,Fair,6
PC,Point Blank,Good,7
PC,Pitfall 3D: Beyond the Jungle,Good,7
PC,Pitball,Good,7
PC,Star Wars: Episode I The Phantom Menace,Poor,4
PC,Peak Performance,Fair,6
PC,VR Sports Powerboat Racing,Terrible,2
PC,Pandemonium,Mediocre,5
PC,Pandemonium 2,Good,7
PC,Pac-Man World,Good,7
PC,Ogre Battle: Limited Edition,Good,7
PC,Nuclear Strike,Mediocre,5
PC,NHL Powerplay '96,Mediocre,5
PC,NHL Powerplay '98,Mediocre,5
PC,NHL Open Ice,Good,7
PC,NHL FaceOff '97,Good,7
PC,NHL FaceOff 99,Mediocre,5
PC,NHL FaceOff 98,Mediocre,5
PC,NHL Championship 2000,Good,7
PC,NHL Breakaway 98,Good,7
PC,NHL 2000,Superb,9
PC,Nightmare Creatures,Mediocre,5
PC,NFL Quarterback Club 97,Mediocre,5
PC,NFL Gameday '97,Great,8
PC,NFL Blitz,Great,8
PC,"Next Tetris, The",Good,7
PC,Newman/Haas Racing,Good,7
PC,Nectaris: Military Madness,Good,7
PC,NCAA March Madness 2000,Great,8
PC,NCAA GameBreaker 2000,Great,8
PC,NCAA Gamebreaker 99,Great,8
PC,NCAA Gamebreaker,Mediocre,5
PC,NCAA Basketball Final Four 97,Fair,6
PC,NCAA Football 99,Good,7
PC,NCAA Football 98,Good,7
PC,NCAA Final Four 2000,Good,7
PC,NBA In The Zone '99,Poor,4
PC,NBA In The Zone 2,Good,7
PC,NBA Shootout 2000,Great,8
PC,NBA ShootOut 98,Poor,4
PC,NBA Shootout '97,Good,7
PC,NBA Live 98,Good,7
PC,NBA Live 97,Great,8
PC,NBA Jam Extreme,Fair,6
PC,NBA In The Zone '98,Mediocre,5
PC,NBA Hangtime,Mediocre,5
PC,NBA Fastbreak '98,Good,7
PC,NASCAR Rumble,Fair,6
PC,NASCAR Racing,Great,8
PC,NASCAR 99,Fair,6
PC,NASCAR 98,Good,7
PC,NASCAR 2000,Good,7
PC,Namco Museum Volume 4,Poor,4
PC,Namco Museum Volume 3,Mediocre,5
PC,Namco Museum Volume 2,Good,7
PC,Namco Museum Volume 1,Fair,6
PC,Nagano Winter Olympics '98,Bad,3
PC,MTV Music Generator,Good,7
PC,MTV Sports: Snowboarding,Great,8
PC,Mobile Suit Z-Gundam (Import),Poor,4
PC,No One Can Stop Mr. Domino!,Fair,6
PC,WCW/NWO Thunder,Mediocre,5
PC,Motor Toon Grand Prix,Good,7
PC,Moto Racer,Good,7
PC,Monster Rancher,Great,8
PC,Monopoly,Poor,4
PC,Monkey Hero,Bad,3
PC,MLB Pennant Race,Good,7
PC,MLB 2000,Great,8
PC,Mortal Kombat Trilogy,Great,8
PC,Mortal Kombat Mythologies: Sub-Zero,Good,7
PC,Missile Command,Poor,4
PC,Midnight Run (Import),Terrible,2
PC,Micro Machines V3,Mediocre,5
PC,Mega Man Legends,Good,7
PC,Rockman Battle & Chase (Import),Good,7
PC,MediEvil,Great,8
PC,MechWarrior 2,Fair,6
PC,Jeremy McGrath Supercross '98,Mediocre,5
PC,Master of Monsters,Poor,4
PC,Maximum Force,Poor,4
PC,Mass Destruction,Good,7
PC,Marvel Super Heroes,Mediocre,5
PC,NCAA March Madness '98,Fair,6
PC,NCAA March Madness 99,Fair,6
PC,Magical Drop F (Import),Good,7
PC,Madden NFL 97,Good,7
PC,Madden NFL 99,Great,8
PC,Madden NFL 98,Great,8
PC,Madden NFL 2000,Superb,9
PC,Macross Digital Mission VF-X (Import),Poor,4
PC,Machine Head,Poor,4
PC,Machine Hunter,Poor,4
PC,Lunar: Silver Star Story Complete,Good,7
PC,Libero Grande (Import),Great,8
PC,Blood Omen: Legacy of Kain,Good,7
PC,Professional Underground League of Pain,Poor,4
PC,Future Cop: L.A.P.D.,Good,7
PC,Konami Arcade Classics,Good,7
PC,KO the Live Boxing (Import),Terrible,2
PC,Knockout Kings,Good,7
PC,Knockout Kings 2000,Good,7
PC,King's Field,Fair,6
PC,King Of Fighters 95,Mediocre,5
PC,K-1 Revenge,Mediocre,5
PC,Jumping Flash! 2,Good,7
PC,Robbit Mon Dieu (Import),Mediocre,5
PC,Judge Dredd,Terrible,2
PC,Jet Moto 3,Good,7
PC,Jet Moto 2,Great,8
PC,Jersey Devil,Mediocre,5
PC,Irritating Stick,Bad,3
